QGPIORecord, QRC v6.1.0, 19-12-2024 @ 12:31:09, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
13703, 0.000809942, 1.16124e-08, 9.50836e-05, 0.00126792, 0.00105401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0
13713, 0.00101723, 1.16124e-08, 0.00234858, 0.0109684, 0.00105501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00153548
13723, 0.00101723, 1.16124e-08, 0.00193223, 0.00521505, 0.00105601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00153548
13733, 0.00101723, 1.16124e-08, 0.00171611, 0.0023312, 0.00105701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00153548
13744, 0.00101723, 1.16124e-08, 0.00161152, 0.000936446, 0.00105801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00153548
13753, 0.00122452, 1.16124e-08, 0.00386359, 0.010618, 0.00105901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13763, 0.00122452, 1.16124e-08, 0.00344656, 0.00485549, 0.00106001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13773, 0.00122452, 1.16124e-08, 0.00323011, 0.00196722, 0.00106101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13784, 0.00122452, 1.16124e-08, 0.00312535, 0.000570322, 0.00106201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13793, 0.00122452, 1.16124e-08, 0.00307473, -0.000104795, 0.00106301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13803, 0.00122452, 1.16124e-08, 0.00305026, -0.000431074, 0.00106401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13813, 0.00122452, 1.16124e-08, 0.00303843, -0.000588761, 0.00106501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13824, 0.00122452, 1.16124e-08, 0.00303272, -0.000664971, 0.00106601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13833, 0.00122452, 1.16124e-08, 0.00302996, -0.000701802, 0.00106701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13843, 0.00122452, 1.16124e-08, 0.00302862, -0.000719603, 0.00106801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13853, 0.00122452, 1.16124e-08, 0.00302798, -0.000728205, 0.00106901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13863, 0.00122452, 1.16124e-08, 0.00302766, -0.000732361, 0.00107001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13874, 0.00122452, 1.16124e-08, 0.00302751, -0.00073437, 0.00107101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13883, 0.00122452, 1.16124e-08, 0.00302744, -0.000735341, 0.00107201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13893, 0.00122452, 1.16124e-08, 0.0030274, -0.00073581, 0.00107301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13903, 0.00122452, 1.16124e-08, 0.00302739, -0.000736037, 0.00107401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13914, 0.00122452, 1.16124e-08, 0.00302738, -0.000736146, 0.00107501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13923, 0.00122452, 1.16124e-08, 0.00302738, -0.0007362, 0.00107601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13933, 0.00122452, 1.16124e-08, 0.00302737, -0.000736226, 0.00107701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13943, 0.00122452, 1.16124e-08, 0.00302737, -0.000736238, 0.00107801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13954, 0.00122452, 1.16124e-08, 0.00302737, -0.000736244, 0.00107901, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13963, 0.00122452, 1.16124e-08, 0.00302737, -0.000736247, 0.00108001, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13973, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00108101, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13983, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00108201, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
13993, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00108301, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14003, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00108401, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14013, 0.00122452, 1.16124e-08, 0.00302737, -0.000736251, 0.00108501, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14023, 0.00122452, 1.16124e-08, 0.00302737, -0.000736249, 0.00108601, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14033, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00108701, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
14044, 0.00122452, 1.16124e-08, 0.00302737, -0.00073625, 0.00108801, 0, 0.000208115, 0, 0.00143587, 0.0292479, 0.000809942, 0.00307096
