QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:07:55, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
20994, 0, 0.0019168, 0.0101339, 0.0130862, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21003, 0, 0.001915, 0.0104932, 0.0101228, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21013, 0, 0.00191321, 0.0103949, 0.00635586, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21023, 0, 0.00191144, 0.0100828, 0.00280861, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21033, 0, 0.00190969, 0.0097146, -4.04877e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21044, 0, 0.00190796, 0.00937927, -0.00206627, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21053, 0, 0.00190625, 0.009116, -0.00334214, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21063, 0, 0.00190455, 0.00893261, -0.00402926, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00921288
21073, 0, 0.00190287, 0.0078027, -0.00758944, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.0076774
21084, 0, 0.0019012, 0.00715752, -0.0086228, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.0076774
21093, 0, 0.00189956, 0.00584607, -0.0114965, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00614192
21103, 0, 0.00189792, 0.00519045, -0.0114374, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00614192
21113, 0, 0.00189631, 0.00497348, -0.00991215, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00614192
21124, 0, 0.00189471, 0.00399612, -0.0111849, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00460644
21133, 0, 0.00189313, 0.00255479, -0.0135551, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00307096
21143, 0, 0.00189156, 0.00189262, -0.012702, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00307096
21153, 0, 0.00189001, 0.000715163, -0.0136513, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00153548
21164, 0, 0.00188847, 0.000247328, -0.0119675, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0.00153548
21173, 0, 0.00188695, -0.00080298, -0.0125206, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21183, 0, 0.00188544, -0.00119854, -0.0107249, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21193, 0, 0.00188395, -0.00221616, -0.0113277, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21203, 0, 0.00188248, -0.00260437, -0.00965489, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21214, 0, 0.00188101, -0.00261152, -0.00711389, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21223, 0, 0.00187957, -0.00344281, -0.00784007, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21233, 0, 0.00187813, -0.00377724, -0.00670725, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21243, 0, 0.00187672, -0.00380624, -0.00482652, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21254, 0, 0.00187531, -0.00367671, -0.00288095, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21263, 0, 0.00187392, -0.00348887, -0.00122504, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21273, 0, 0.00187255, -0.00330279, 1.07942e-05, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21283, 0, 0.00187118, -0.00314843, 0.000830503, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21294, 0, 0.00186983, -0.0030356, 0.00130501, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00307096
21303, 0, 0.0018685, -0.00194526, 0.00481036, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21313, 0, 0.00186718, -0.0013175, 0.00587738, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21323, 0, 0.00186587, -0.00102653, 0.00554054, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21334, 0, 0.00186457, -0.000953245, 0.004553, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21343, 0, 0.00186329, -0.00100166, 0.00340157, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21353, 0, 0.00186202, -0.00110329, 0.00235841, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, -0.00153548
21363, 0, 0.00186076, -0.00019778, 0.0048257, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21373, 0, 0.00185951, 0.000290688, 0.005268, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21384, 0, 0.00185828, 0.00048836, 0.00461793, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
21393, 0, 0.00185706, 0.000506942, 0.00352581, 1.00501e-08, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.00173559, 0
