QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:42:33, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
33613, 0, 0, 0, 0, 0.000100046, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33624, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33633, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33643, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33653, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33664, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33673, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33683, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33693, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33703, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33713, 0, 0, 0, 0, 0.000100047, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33723, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33733, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33743, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33753, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33763, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33773, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33783, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33794, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33803, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33813, 0, 0, 0, 0, 0.000100048, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33823, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33833, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33843, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33853, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33863, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
33873, 0, 0, 0, 0, 0.000100049, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0, 0
